step,kinetic_energy,p_norm,L_norm,dp_abs,dL_abs,dp_rel,dL_rel,active_total,force_evals,dt_min_effective,dt_max_effective,t,PE,E,dE_rel,Q_virial,r_hm
74,0.5381098874661145,9.587040518927035e-06,1.279901279565941e-06,9.587040518927035e-06,1.279901279565941e-06,1.0,1.0,14377.0,16.0,0.0015625,0.003125,,,,,,
75,0.5192022021328642,9.28180425656573e-06,1.2220484508572593e-06,9.28180425656573e-06,1.2220484508572593e-06,1.0,1.0,14360.0,16.0,0.0015625,0.00625,,,,,,
76,0.5043945577000644,9.089671065482922e-06,1.1744421531979716e-06,9.089671065482922e-06,1.1744421531979716e-06,1.0,1.0,14350.0,16.0,0.0015625,0.00625,,,,,,
77,0.49266643953003364,9.210827928287e-06,1.158280233658e-06,9.210827928287e-06,1.158280233658e-06,1.0,1.0,14269.0,16.0,0.0015625,0.00625,,,,,,
78,0.48293931718402683,9.692930654719558e-06,1.3029809118076925e-06,9.692930654719558e-06,1.3029809118076925e-06,1.0,1.0,14175.0,16.0,0.0015625,0.00625,,,,,,
79,0.47451150793852154,9.416188686333308e-06,1.3588610554664683e-06,9.416188686333308e-06,1.3588610554664683e-06,1.0,1.0,14130.0,28.0,0.00078125,0.00625,,,,,,
80,0.4669539992624713,9.410096865926292e-06,1.470444348529317e-06,9.410096865926292e-06,1.470444348529317e-06,1.0,1.0,14058.0,32.0,0.00078125,0.00625,2.0,-1.082023216927159,-0.6150692176646878,8.983501591162076e-05,0.43155635845649903,0.4428132402165307
81,0.45992260140191016,9.991156174388757e-06,1.4969520827475399e-06,9.991156174388757e-06,1.4969520827475399e-06,1.0,1.0,13893.0,23.0,0.00078125,0.00625,,,,,,
82,0.4531705769646834,1.0210498435618427e-05,1.5541194819366813e-06,1.0210498435618427e-05,1.5541194819366813e-06,1.0,1.0,13761.0,25.0,0.00078125,0.00625,,,,,,
83,0.4465829931061245,1.0246651232225513e-05,1.4719584394048737e-06,1.0246651232225513e-05,1.4719584394048737e-06,1.0,1.0,13691.0,32.0,0.00078125,0.00625,,,,,,
84,0.4399067765124204,1.0198745542209733e-05,1.4762485141262453e-06,1.0198745542209733e-05,1.4762485141262453e-06,1.0,1.0,13566.0,21.0,0.00078125,0.00625,,,,,,
85,0.4332491996512166,1.0420945662896047e-05,1.604209969197195e-06,1.0420945662896047e-05,1.604209969197195e-06,1.0,1.0,13398.0,16.0,0.0015625,0.00625,,,,,,
86,0.4267036333361783,1.0247738815144777e-05,1.5647024913777954e-06,1.0247738815144777e-05,1.5647024913777954e-06,1.0,1.0,13239.0,27.0,0.00078125,0.00625,,,,,,
87,0.42065830416815003,1.0100623363289762e-05,1.3015085989086241e-06,1.0100623363289762e-05,1.3015085989086241e-06,1.0,1.0,13139.0,32.0,0.00078125,0.00625,,,,,,
88,0.41504237887913886,1.0532494989909404e-05,9.300311790408504e-07,1.0532494989909404e-05,9.300311790408504e-07,1.0,1.0,12965.0,32.0,0.00078125,0.00625,,,,,,
89,0.4102682428195708,1.1151601443099114e-05,7.284075910240203e-07,1.1151601443099114e-05,7.284075910240203e-07,1.0,1.0,12907.0,32.0,0.00078125,0.00625,,,,,,
90,0.40630982552677813,1.1630819356831842e-05,8.277776885209861e-07,1.1630819356831842e-05,8.277776885209861e-07,1.0,1.0,12810.0,26.0,0.00078125,0.00625,2.25,-1.0213816392308521,-0.615071813704074,9.405612229593152e-05,0.39780412132016424,0.4694954732742274
91,0.4022489335297961,1.2253486053178994e-05,1.2166034789947886e-06,1.2253486053178994e-05,1.2166034789947886e-06,1.0,1.0,12735.0,16.0,0.0015625,0.00625,,,,,,
92,0.39768338571052975,1.2887075652866965e-05,1.5764636679434474e-06,1.2887075652866965e-05,1.5764636679434474e-06,1.0,1.0,12711.0,16.0,0.0015625,0.00625,,,,,,
93,0.39315979581643634,1.3101628682509083e-05,2.0064026086847636e-06,1.3101628682509083e-05,2.0064026086847636e-06,1.0,1.0,12680.0,16.0,0.0015625,0.00625,,,,,,
94,0.38937327673998967,1.3619584636033073e-05,2.640429304117884e-06,1.3619584636033073e-05,2.640429304117884e-06,1.0,1.0,12678.0,16.0,0.0015625,0.00625,,,,,,
95,0.38643688707089846,1.3252033516688322e-05,3.474853586658048e-06,1.3252033516688322e-05,3.474853586658048e-06,1.0,1.0,12717.0,31.0,0.00078125,0.00625,,,,,,
96,0.38407609620605954,1.3320484318900397e-05,3.82244097458719e-06,1.3320484318900397e-05,3.82244097458719e-06,1.0,1.0,12712.0,32.0,0.00078125,0.00625,,,,,,
97,0.38184896835344323,1.3526095641941026e-05,4.174792495051632e-06,1.3526095641941026e-05,4.174792495051632e-06,1.0,1.0,12747.0,32.0,0.00078125,0.0125,,,,,,
98,0.379133616318698,1.3799441351456161e-05,4.370805726911271e-06,1.3799441351456161e-05,4.370805726911271e-06,1.0,1.0,12804.0,32.0,0.00078125,0.0125,,,,,,
99,0.3758992999830744,1.4100816652706528e-05,4.390669622297914e-06,1.4100816652706528e-05,4.390669622297914e-06,1.0,1.0,12828.0,32.0,0.00078125,0.0125,,,,,,
100,0.37279927778356325,1.4320955475969208e-05,4.371848649490897e-06,1.4320955475969208e-05,4.371848649490897e-06,1.0,1.0,12791.0,32.0,0.00078125,0.0125,2.5,-0.987875135554597,-0.6150758577710338,0.00010063169158539715,0.37737489725791334,0.4738153383518239
101,0.37061021224998836,1.43800845268929e-05,4.478733016562925e-06,1.43800845268929e-05,4.478733016562925e-06,1.0,1.0,12753.0,32.0,0.00078125,0.0125,,,,,,
102,0.3699823083985584,1.4151712553089722e-05,4.750610286888239e-06,1.4151712553089722e-05,4.750610286888239e-06,1.0,1.0,12713.0,21.0,0.00078125,0.0125,,,,,,
103,0.37050851322336736,1.3784787810192935e-05,5.060580143839501e-06,1.3784787810192935e-05,5.060580143839501e-06,1.0,1.0,12680.0,16.0,0.0015625,0.0125,,,,,,
104,0.3714068986568381,1.3508538710266737e-05,5.225778860859188e-06,1.3508538710266737e-05,5.225778860859188e-06,1.0,1.0,12666.0,16.0,0.0015625,0.0125,,,,,,
105,0.37257512838506274,1.2769752246048598e-05,5.163382508458502e-06,1.2769752246048598e-05,5.163382508458502e-06,1.0,1.0,12671.0,24.0,0.00078125,0.0125,,,,,,
106,0.37418774315140263,1.2375191978664166e-05,4.7124806747986345e-06,1.2375191978664166e-05,4.7124806747986345e-06,1.0,1.0,12683.0,32.0,0.00078125,0.0125,,,,,,
107,0.37592650860106114,1.4642820808509124e-05,3.917638782130433e-06,1.4642820808509124e-05,3.917638782130433e-06,1.0,1.0,12728.0,32.0,0.00078125,0.0125,,,,,,
108,0.3777763501532164,1.6516525729029164e-05,3.8001077892846704e-06,1.6516525729029164e-05,3.8001077892846704e-06,1.0,1.0,12690.0,32.0,0.00078125,0.0125,,,,,,
109,0.3799976072983485,1.938203609763378e-05,3.4099040031497e-06,1.938203609763378e-05,3.4099040031497e-06,1.0,1.0,12667.0,32.0,0.00078125,0.0125,,,,,,
110,0.3822504396127811,2.2956961937954125e-05,3.077147158339929e-06,2.2956961937954125e-05,3.077147158339929e-06,1.0,1.0,12687.0,32.0,0.00078125,0.0125,2.75,-0.9973264633809801,-0.6150760237681989,0.00010090159954488333,0.38327513973402,0.4479548313237228
111,0.3837273484492122,2.417212057368022e-05,2.7742689487372154e-06,2.417212057368022e-05,2.7742689487372154e-06,1.0,1.0,12704.0,28.0,0.00078125,0.0125,,,,,,
112,0.3843727415132446,2.412207615399296e-05,2.680798037787725e-06,2.412207615399296e-05,2.680798037787725e-06,1.0,1.0,12763.0,31.0,0.00078125,0.0125,,,,,,
