t,N,KE,PE,E,dE_rel,px,py,pz,p_norm,Lz,Q,r_hm,com_x,com_y,com_z,t_over_tff
5.66355,200,0.573552025089977,-1.269477774422276,-0.695925749332299,0.0015421844842559407,0.0015073420637269528,0.0012218508739661143,0.00012138398762217642,0.0019441537304810664,0.0010511387130839708,0.45180154914566634,0.25893380596590765,0.00769774804568765,0.005777496895297086,-0.0018738939226765495,2.549493236185789
5.7746,200,0.524188695373803,-1.2193925384795088,-0.6952038431057058,0.0005032524719419565,0.0010827828875458688,0.0011765453394029807,0.00013511962856432993,0.0016046604099485995,0.0011763845222345828,0.4298769090611519,0.27364076738402837,0.007830189910053867,0.005918062998866972,-0.001862626074959447,2.5994832996404127
5.88565,200,0.5410891722754074,-1.236179179443058,-0.6950900071676507,0.0003394253766204412,0.0009117357764085406,0.0012184675854399177,3.9631923845734865e-05,0.0015223324446844,0.0012101545964147637,0.4377109574998561,0.27166537448800765,0.007941807640918338,0.006054544828902576,-0.0018524423790436506,2.649473363095036
5.996700000000001,200,0.6084576744422776,-1.3037836418124396,-0.695325967370162,0.0006790077198534934,0.0011931927085659744,0.0011648988008122149,-9.773018576698045e-05,0.0016704039167574982,0.0010749182205730015,0.4666860780646376,0.2620670160150277,0.0080499694846392,0.006187607710744978,-0.0018455025154692456,2.6994634265496593
6.10775,200,0.6348723020372273,-1.3306707987445423,-0.695798496707315,0.0013590487515572408,0.0014728996788001963,0.000765698788797599,0.00010163777836950529,0.0016631471182573477,0.0007689552433997768,0.47710696186931806,0.25519610886884814,0.008207092115833982,0.006283302033396347,-0.0018509950767249467,2.7494534900042824
6.2188,200,0.584012339194378,-1.2786094568006399,-0.6945971176062619,0.0003699170905845371,0.001480457248337428,0.0011611576727567038,0.00028891920215473973,0.0019035532854454913,0.0007804644344697946,0.45675584212845133,0.2528786788635756,0.008365707413629976,0.0063913145819920495,-0.0018278829267322435,2.7994435534589055
6.32985,200,0.5468752062780714,-1.2417523597984785,-0.6948771535204071,3.3096853728047095e-05,0.0016511104833260627,0.0011007030875191809,0.0002518468218944794,0.002000284963879355,0.0007866051655873265,0.44040601329464973,0.275128657364677,0.00853731799501602,0.006521359988211237,-0.0017943877502850662,2.849433616913529
6.4409,200,0.514503823443438,-1.2096274795846889,-0.6951236561412508,0.0003878513280347602,0.001549546290998676,0.0009364179962356721,0.0001444389970079034,0.001816269527211871,0.0007897844844618295,0.4253407202852954,0.2667520906882032,0.008718366971421634,0.006631037484198398,-0.001772311991550388,2.8994236803681526
6.551950000000001,200,0.505135006125894,-1.1995202129744553,-0.6943852068485613,0.0006748886531208469,0.001584145130943343,0.0008814113459654729,0.00010877574748965149,0.0018161040498633609,0.0007868952306974827,0.4211142093831905,0.27427332780423924,0.008893926440844304,0.006732698935212335,-0.0017560247760739123,2.949413743822776
6.663,200,0.5564194969422237,-1.2516747583180203,-0.6952552613757966,0.000577251122801705,0.0014972956121985762,0.000841187089644013,0.00010005396533823182,0.0017203199313130038,0.0008019176519455443,0.4445399999037537,0.25221799081406515,0.009063058722487475,0.006826570598638034,-0.0017425480125764573,2.999403807277399
6.77405,200,0.6163470253859341,-1.3128424509501813,-0.6964954255642472,0.00236203455926972,0.0016660276495090783,0.0008531849304727238,0.0003662059157444225,0.0019072701505661704,0.0008260742821826787,0.4694752404904698,0.2595369253322022,0.009234135632658161,0.006920870373561138,-0.0017220065707251337,3.0493938707320223
6.8851,200,0.5847161569496776,-1.280602767651074,-0.6958866107013965,0.0014858580874679663,0.0017418303296288897,0.0009290123992368467,0.0001954642212176979,0.0019837447408694317,0.0008061095382517089,0.4565944816925425,0.2570286777328851,0.009425031828244146,0.007026174265516164,-0.0016891223152178036,3.099383934186646
